fecha,clae6,puestos
2021-02-01,870210,20768
2021-02-01,870220,3624
2021-02-01,870910,564
2021-02-01,870920,250
2021-02-01,870990,1051
2021-02-01,880000,3401
2021-02-01,900011,2000
2021-02-01,900021,576
2021-02-01,900030,1317
2021-02-01,900040,67
2021-02-01,900091,448
2021-02-01,910100,545
2021-02-01,910200,231
2021-02-01,910300,818
2021-02-01,910900,808
2021-02-01,920001,4920
2021-02-01,920009,25047
2021-02-01,931010,26789
2021-02-01,931020,4527
2021-02-01,931030,400
2021-02-01,931041,64
2021-02-01,931042,1196
2021-02-01,931050,1174
2021-02-01,931090,1233
2021-02-01,939010,1099
2021-02-01,939020,995
2021-02-01,939030,2118
2021-02-01,939090,3348
2021-02-01,941100,4823
2021-02-01,941200,5812
2021-02-01,942000,40237
2021-02-01,949100,43560
2021-02-01,949200,163
2021-02-01,949910,6188
2021-02-01,949920,61955
2021-02-01,949930,1081
2021-02-01,949990,100600
2021-02-01,951100,1737
2021-02-01,951200,507
2021-02-01,952100,1029
2021-02-01,952200,141
2021-02-01,952300,40
2021-02-01,952910,213
2021-02-01,952920,82
2021-02-01,952990,173
2021-02-01,960101,195
2021-02-01,960102,3062
2021-02-01,960201,5223
2021-02-01,960202,2008
2021-02-01,960300,5354
2021-02-01,960910,941
2021-02-01,960990,15810
2021-02-01,999999,10183
2021-03-01,11111,3116
2021-03-01,11112,3615
2021-03-01,11119,21370
2021-03-01,11121,2336
2021-03-01,11129,882
2021-03-01,11130,540
2021-03-01,11211,27595
2021-03-01,11291,569
2021-03-01,11299,7506
2021-03-01,11310,4301
2021-03-01,11321,855
2021-03-01,11329,6571
2021-03-01,11331,3495
2021-03-01,11341,90
2021-03-01,11342,1391
2021-03-01,11400,14583
2021-03-01,11501,1659
2021-03-01,11911,486
2021-03-01,11912,937
2021-03-01,11990,122
2021-03-01,12110,23926
2021-03-01,12121,277
2021-03-01,12200,7794
2021-03-01,12311,24230
2021-03-01,12319,1327
2021-03-01,12320,2566
2021-03-01,12410,176
2021-03-01,12420,1231
2021-03-01,12490,7432
2021-03-01,12510,2838
2021-03-01,12590,-99
2021-03-01,12600,1250
2021-03-01,12701,6368
2021-03-01,12709,747
2021-03-01,12800,89
2021-03-01,12900,328
2021-03-01,13011,2578
2021-03-01,13012,1891
2021-03-01,13013,522
2021-03-01,13019,4228
2021-03-01,13020,960
2021-03-01,14113,50667
2021-03-01,14114,4689
2021-03-01,14115,2352
2021-03-01,14121,1189
2021-03-01,14211,625
2021-03-01,14221,1368
2021-03-01,14410,2678
2021-03-01,14420,53
2021-03-01,14430,16
2021-03-01,14440,-99
2021-03-01,14510,3966
2021-03-01,14520,275
2021-03-01,14610,13686
2021-03-01,14620,28
2021-03-01,14710,353
2021-03-01,14720,-99
2021-03-01,14810,4844
2021-03-01,14820,4940
2021-03-01,14910,578
2021-03-01,14920,6
2021-03-01,14930,40
2021-03-01,14990,650
2021-03-01,16111,3162
2021-03-01,16112,1906
2021-03-01,16113,502
2021-03-01,16119,2529
2021-03-01,16120,5168
2021-03-01,16130,37029
2021-03-01,16140,554
2021-03-01,16150,488
2021-03-01,16190,5319
2021-03-01,16210,202
2021-03-01,16220,247
2021-03-01,16230,81
2021-03-01,16291,949
2021-03-01,16292,264
2021-03-01,16299,767
2021-03-01,17010,44
2021-03-01,17020,36
2021-03-01,21010,606
2021-03-01,21020,152
2021-03-01,21030,310
2021-03-01,22010,2175
2021-03-01,22020,1739
2021-03-01,24010,1433
2021-03-01,24020,1301
2021-03-01,31110,3859
2021-03-01,31120,7889
2021-03-01,31200,427
2021-03-01,31300,246
2021-03-01,32000,93
2021-03-01,51000,-99
2021-03-01,61000,12221
2021-03-01,62000,862
2021-03-01,71000,-99
2021-03-01,72910,4147
2021-03-01,72990,5361
2021-03-01,81100,259
2021-03-01,81200,1114
2021-03-01,81300,4543
2021-03-01,81400,746
2021-03-01,89110,10
2021-03-01,89120,1126
2021-03-01,89200,45
2021-03-01,89300,1073
2021-03-01,89900,4626
2021-03-01,91000,41792
2021-03-01,99000,2581
2021-03-01,101011,22864
2021-03-01,101012,13775
2021-03-01,101013,79
2021-03-01,101020,22249
2021-03-01,101030,13737
2021-03-01,101040,4417
2021-03-01,101091,1964
2021-03-01,101099,3782
2021-03-01,102001,11813
2021-03-01,102002,439
2021-03-01,102003,170
2021-03-01,103011,6790
2021-03-01,103012,1516
2021-03-01,103020,9458
2021-03-01,103030,3165
2021-03-01,103091,1449
2021-03-01,103099,8935
2021-03-01,104011,14696
2021-03-01,104012,2199
2021-03-01,104013,4723
2021-03-01,104020,-99
2021-03-01,105010,9329
2021-03-01,105020,8986
2021-03-01,105030,5553
2021-03-01,105090,7697
2021-03-01,106110,9817
2021-03-01,106120,2600
2021-03-01,106131,1389
2021-03-01,106139,738
2021-03-01,106200,1222
2021-03-01,107110,10392
2021-03-01,107121,12035
2021-03-01,107129,20719
2021-03-01,107200,15259
2021-03-01,107301,3620
2021-03-01,107309,12677
2021-03-01,107410,8081
2021-03-01,107420,994
2021-03-01,107500,717
2021-03-01,107911,3455
2021-03-01,107912,837
2021-03-01,107920,2228
2021-03-01,107930,8190
2021-03-01,107991,840
2021-03-01,107992,285
2021-03-01,107999,22952
2021-03-01,108000,7591
2021-03-01,109000,524
2021-03-01,110100,1606
2021-03-01,110211,54
2021-03-01,110212,24397
2021-03-01,110290,553
2021-03-01,110300,9442
2021-03-01,110411,3836
2021-03-01,110412,5260
2021-03-01,110420,10088
2021-03-01,110491,643
2021-03-01,110492,6430
2021-03-01,120010,1921
2021-03-01,120091,2549
2021-03-01,120099,1092
2021-03-01,131110,2011
2021-03-01,131120,531
2021-03-01,131131,677
2021-03-01,131132,4751
2021-03-01,131139,1334
2021-03-01,131201,139
2021-03-01,131202,2940
2021-03-01,131209,5440
2021-03-01,131300,5615
2021-03-01,139100,2581
2021-03-01,139201,785
2021-03-01,139202,1003
2021-03-01,139203,1006
2021-03-01,139204,1404
2021-03-01,139209,5355
2021-03-01,139300,312
2021-03-01,139400,803
2021-03-01,139900,14222
2021-03-01,141110,3107
2021-03-01,141120,4702
2021-03-01,141130,3137
2021-03-01,141140,477
2021-03-01,141191,538
2021-03-01,141199,20180
2021-03-01,141201,237
2021-03-01,141202,133
2021-03-01,142000,21
2021-03-01,143010,1601
2021-03-01,143020,2642
2021-03-01,149000,440
2021-03-01,151100,7910
2021-03-01,151200,1655
2021-03-01,152011,5892
2021-03-01,152021,4124
2021-03-01,152031,3697
2021-03-01,152040,2257
2021-03-01,161001,3108
2021-03-01,161002,10126
2021-03-01,162100,2600
2021-03-01,162201,2583
2021-03-01,162202,1076
2021-03-01,162300,1208
2021-03-01,162901,583
2021-03-01,162902,157
2021-03-01,162903,131
2021-03-01,162909,4858
2021-03-01,170101,1875
2021-03-01,170102,6323
2021-03-01,170201,2519
2021-03-01,170202,8850
2021-03-01,170910,5819
2021-03-01,170990,7559
2021-03-01,181101,2308
2021-03-01,181109,11187
2021-03-01,181200,3655
2021-03-01,182000,154
2021-03-01,191000,96
2021-03-01,192000,3746
2021-03-01,201110,1691
2021-03-01,201120,1051
2021-03-01,201130,521
2021-03-01,201180,987
2021-03-01,201190,1497
2021-03-01,201210,1379
2021-03-01,201220,731
2021-03-01,201300,786
2021-03-01,201401,3209
2021-03-01,201409,1795
2021-03-01,202101,9056
2021-03-01,202200,7133
2021-03-01,202311,2658
2021-03-01,202312,5230
2021-03-01,202320,9725
2021-03-01,202906,975
2021-03-01,202907,1132
2021-03-01,202908,13548
2021-03-01,203000,112
2021-03-01,204000,123
2021-03-01,210010,31669
2021-03-01,210020,3657
2021-03-01,210030,1479
2021-03-01,210090,2751
2021-03-01,221110,4965
2021-03-01,221120,1247
2021-03-01,221901,1265
2021-03-01,221909,4851
2021-03-01,222010,16650
2021-03-01,222090,34439
2021-03-01,231010,3107
2021-03-01,231020,1330
2021-03-01,231090,2822
2021-03-01,239100,498
2021-03-01,239201,2103
2021-03-01,239202,2637
2021-03-01,239209,1701
2021-03-01,239310,2195
2021-03-01,239391,501
2021-03-01,239399,703
2021-03-01,239410,4117
2021-03-01,239421,160
2021-03-01,239422,1680
2021-03-01,239510,1309
2021-03-01,239591,3391
2021-03-01,239592,5747
2021-03-01,239593,2056
2021-03-01,239600,2311
2021-03-01,239900,4736
2021-03-01,241001,1331
2021-03-01,241009,22220
2021-03-01,242010,2862
2021-03-01,242090,932
2021-03-01,243100,3882
2021-03-01,243200,3907
2021-03-01,251101,10863
2021-03-01,251102,13934
2021-03-01,251200,4257
2021-03-01,251300,120
2021-03-01,252000,285
2021-03-01,259100,4404
2021-03-01,259200,4012
2021-03-01,259301,1075
2021-03-01,259302,563
2021-03-01,259309,2260
2021-03-01,259910,3077
2021-03-01,259991,607
2021-03-01,259992,145
2021-03-01,259993,12444
2021-03-01,259999,28960
2021-03-01,261000,560
2021-03-01,262000,2832
2021-03-01,263000,3519
2021-03-01,264000,6652
2021-03-01,265101,1856
2021-03-01,265102,1090
2021-03-01,265200,37
2021-03-01,266010,1134
2021-03-01,266090,3296
2021-03-01,267001,1176
2021-03-01,267002,7
2021-03-01,268000,46
2021-03-01,271010,5240
2021-03-01,271020,3979
2021-03-01,272000,2463
2021-03-01,273110,138
2021-03-01,273190,3336
2021-03-01,274000,1776
2021-03-01,275010,4169
2021-03-01,275020,5133
2021-03-01,275091,2163
2021-03-01,275092,486
2021-03-01,275099,2493
2021-03-01,279000,5265
2021-03-01,281100,799
2021-03-01,281201,2185
2021-03-01,281301,3364
2021-03-01,281400,735
2021-03-01,281500,604
2021-03-01,281600,3643
2021-03-01,281700,306
2021-03-01,281900,7718
2021-03-01,282110,633
2021-03-01,282120,11258
2021-03-01,282130,1074
2021-03-01,282200,1268
2021-03-01,282300,1465
2021-03-01,282400,1615
2021-03-01,282500,3688
2021-03-01,282600,352
2021-03-01,282901,223
2021-03-01,282909,10240
2021-03-01,291000,24565
2021-03-01,292000,6612
2021-03-01,293011,616
2021-03-01,293090,35450
2021-03-01,301100,3033
2021-03-01,301200,592
2021-03-01,302000,809
2021-03-01,303000,393
2021-03-01,309100,1116
2021-03-01,309200,1244
2021-03-01,309900,480
2021-03-01,310010,13256
2021-03-01,310020,3715
2021-03-01,310030,4576
2021-03-01,321011,177
2021-03-01,321012,45
2021-03-01,321020,222
2021-03-01,322001,171
2021-03-01,323001,610
2021-03-01,324000,1053
2021-03-01,329010,196
2021-03-01,329020,570
2021-03-01,329030,562
2021-03-01,329040,444
2021-03-01,329090,9883
2021-03-01,331101,728
2021-03-01,331210,1678
2021-03-01,331220,488
2021-03-01,331290,1835
2021-03-01,331301,131
2021-03-01,331400,533
2021-03-01,331900,4118
2021-03-01,332000,914
2021-03-01,351110,5520
2021-03-01,351120,-99
2021-03-01,351130,730
2021-03-01,351190,1024
2021-03-01,351201,2002
2021-03-01,351310,-99
2021-03-01,351320,36361
2021-03-01,352010,17
2021-03-01,352020,5990
2021-03-01,353001,11
2021-03-01,360010,1889
2021-03-01,360020,7993
2021-03-01,370000,1080
2021-03-01,381100,24847
2021-03-01,381200,2299
2021-03-01,382010,1678
2021-03-01,382020,1859
2021-03-01,390000,983
2021-03-01,410011,100109
2021-03-01,410021,73777
2021-03-01,421000,35138
2021-03-01,422100,1432
2021-03-01,422200,36343
2021-03-01,429010,6651
2021-03-01,429090,36178
2021-03-01,431100,445
2021-03-01,431210,11882
2021-03-01,431220,1046
2021-03-01,432110,177
2021-03-01,432190,22311
2021-03-01,432200,6541
2021-03-01,432910,2245
2021-03-01,432920,1539
2021-03-01,432990,7484
2021-03-01,433010,1719
2021-03-01,433020,1586
2021-03-01,433030,236
2021-03-01,433040,2483
2021-03-01,433090,589
2021-03-01,439100,2172
2021-03-01,439910,1998
2021-03-01,439990,14118
2021-03-01,451110,34489
2021-03-01,451190,9002
2021-03-01,451210,2196
2021-03-01,451290,700
2021-03-01,452101,1886
2021-03-01,452210,626
2021-03-01,452220,953
2021-03-01,452300,1122
2021-03-01,452401,1157
2021-03-01,452500,93
2021-03-01,452600,4288
2021-03-01,452700,228
2021-03-01,452800,474
2021-03-01,452910,467
2021-03-01,452990,11001
2021-03-01,453100,14495
2021-03-01,453210,7028
2021-03-01,453220,857
2021-03-01,453291,14044
2021-03-01,453292,339
2021-03-01,454010,6039
2021-03-01,454020,83
2021-03-01,461011,26509
2021-03-01,461012,665
2021-03-01,461013,383
2021-03-01,461014,544
2021-03-01,461019,2368
2021-03-01,461021,6371
2021-03-01,461022,30
2021-03-01,461029,583
2021-03-01,461031,201
2021-03-01,461032,1384
2021-03-01,461039,1272
2021-03-01,461040,7024
2021-03-01,461091,258
2021-03-01,461092,198
2021-03-01,461093,203
2021-03-01,461094,620
2021-03-01,461095,189
2021-03-01,461099,4951
2021-03-01,462120,1412
2021-03-01,462131,6908
2021-03-01,462132,860
2021-03-01,462190,1645
2021-03-01,462201,243
2021-03-01,462209,423
2021-03-01,463111,3038
2021-03-01,463112,3281
2021-03-01,463121,2779
2021-03-01,463129,1666
2021-03-01,463130,2196
2021-03-01,463140,11950
2021-03-01,463151,824
2021-03-01,463152,230
2021-03-01,463153,315
2021-03-01,463154,754
2021-03-01,463159,934
2021-03-01,463160,10678
2021-03-01,463170,2292
2021-03-01,463180,17191
2021-03-01,463191,1445
2021-03-01,463199,20487
2021-03-01,463211,1592
2021-03-01,463212,292
2021-03-01,463219,10151
2021-03-01,463220,5942
2021-03-01,463300,3821
2021-03-01,464111,2096
2021-03-01,464112,769
2021-03-01,464113,665
2021-03-01,464114,191
2021-03-01,464119,1137
2021-03-01,464121,31
2021-03-01,464122,213
2021-03-01,464129,4234
2021-03-01,464130,2416
2021-03-01,464141,72
2021-03-01,464142,268
2021-03-01,464149,795
2021-03-01,464150,579
2021-03-01,464211,1455
2021-03-01,464212,851
2021-03-01,464221,1767
2021-03-01,464222,817
2021-03-01,464223,3749
2021-03-01,464310,24574
2021-03-01,464320,8186
2021-03-01,464330,3550
2021-03-01,464340,1794
2021-03-01,464410,1285
2021-03-01,464420,1541
2021-03-01,464501,1474
2021-03-01,464502,1705
2021-03-01,464610,330
2021-03-01,464620,2448
2021-03-01,464631,355
2021-03-01,464632,2759
2021-03-01,464910,132
2021-03-01,464920,7217
2021-03-01,464930,1450
2021-03-01,464940,707
2021-03-01,464950,1242
2021-03-01,464991,526
2021-03-01,464999,1447
2021-03-01,465100,5686
2021-03-01,465210,2319
2021-03-01,465220,770
2021-03-01,465310,4494
2021-03-01,465320,523
2021-03-01,465330,358
2021-03-01,465340,1337
2021-03-01,465350,3332
2021-03-01,465360,37
2021-03-01,465390,4027
2021-03-01,465400,2636
2021-03-01,465500,67
2021-03-01,465610,377
2021-03-01,465690,951
2021-03-01,465910,1971
2021-03-01,465920,266
2021-03-01,465930,3376
2021-03-01,465990,8428
2021-03-01,466110,5545
2021-03-01,466121,3025
2021-03-01,466129,960
2021-03-01,466200,3706
2021-03-01,466310,341
2021-03-01,466320,2507
2021-03-01,466330,8918
2021-03-01,466340,1809
2021-03-01,466350,859
2021-03-01,466360,2434
2021-03-01,466370,168
2021-03-01,466391,1089
2021-03-01,466399,9204
2021-03-01,466910,48
2021-03-01,466920,653
2021-03-01,466931,987
2021-03-01,466932,7848
2021-03-01,466939,1214
2021-03-01,466940,1414
2021-03-01,466990,725
2021-03-01,469010,653
2021-03-01,469090,26882
2021-03-01,471110,50417
2021-03-01,471120,77831
2021-03-01,471130,17298
2021-03-01,471190,9686
2021-03-01,471900,5799
2021-03-01,472111,2305
2021-03-01,472112,3315
2021-03-01,472120,9195
2021-03-01,472130,14214
2021-03-01,472140,4177
2021-03-01,472150,1224
2021-03-01,472160,3719
2021-03-01,472171,19321
2021-03-01,472172,2579
2021-03-01,472190,18221
2021-03-01,472200,2628
2021-03-01,472300,230
2021-03-01,473000,60414
2021-03-01,474010,6703
2021-03-01,474020,3574
2021-03-01,475110,1719
2021-03-01,475120,848
2021-03-01,475190,2408
2021-03-01,475210,1299
2021-03-01,475220,2583
2021-03-01,475230,14381
2021-03-01,475240,8121
2021-03-01,475250,2221
2021-03-01,475260,1038
2021-03-01,475270,875
2021-03-01,475290,25489
2021-03-01,475300,22958
2021-03-01,475410,6006
2021-03-01,475420,1556
2021-03-01,475430,3788
2021-03-01,475440,5625
2021-03-01,475490,9487
2021-03-01,476110,3250
2021-03-01,476120,350
2021-03-01,476130,7317
2021-03-01,476200,148
2021-03-01,476310,4562
2021-03-01,476320,452
2021-03-01,476400,5367
2021-03-01,477110,3347
2021-03-01,477120,510
2021-03-01,477130,3338
2021-03-01,477140,6517
2021-03-01,477150,281
2021-03-01,477190,33971
2021-03-01,477210,1053
2021-03-01,477220,9286
2021-03-01,477230,5056
2021-03-01,477290,4459
2021-03-01,477310,48957
2021-03-01,477320,15501
2021-03-01,477330,3967
2021-03-01,477410,5662
2021-03-01,477420,2279
2021-03-01,477430,801
2021-03-01,477440,3425
2021-03-01,477450,3437
2021-03-01,477460,2683
2021-03-01,477470,4341
2021-03-01,477480,108
2021-03-01,477490,12066
2021-03-01,477810,75
2021-03-01,477820,23
2021-03-01,477830,140
2021-03-01,477840,10
2021-03-01,477890,240
2021-03-01,478010,436
2021-03-01,478090,273
2021-03-01,479101,1844
2021-03-01,479109,807
2021-03-01,479900,1704
2021-03-01,491110,7971
2021-03-01,491120,-99
2021-03-01,491200,3384
2021-03-01,492110,74834
2021-03-01,492120,16998
2021-03-01,492130,521
2021-03-01,492140,2223
2021-03-01,492150,23615
2021-03-01,492160,635
2021-03-01,492170,842
2021-03-01,492180,5194
2021-03-01,492190,7440
2021-03-01,492210,562
2021-03-01,492221,3411
2021-03-01,492229,13328
2021-03-01,492230,1307
2021-03-01,492240,3593
2021-03-01,492250,3421
2021-03-01,492280,21778
2021-03-01,492290,89356
2021-03-01,493110,356
2021-03-01,493200,1795
2021-03-01,501100,239
2021-03-01,501200,2546
2021-03-01,502101,1203
2021-03-01,502200,1876
2021-03-01,511000,3625
2021-03-01,512000,636
2021-03-01,521010,4517
2021-03-01,521020,5623
2021-03-01,521030,14
2021-03-01,522010,932
2021-03-01,522020,1445
2021-03-01,522091,193
2021-03-01,522092,781
2021-03-01,522099,5397
2021-03-01,523011,4653
2021-03-01,523019,435
2021-03-01,523020,1159
2021-03-01,523031,341
2021-03-01,523032,6
2021-03-01,523039,1795
2021-03-01,523090,29003
2021-03-01,524110,211
2021-03-01,524120,6856
2021-03-01,524130,557
2021-03-01,524190,2408
2021-03-01,524210,521
2021-03-01,524220,585
2021-03-01,524230,1558
2021-03-01,524290,12834
2021-03-01,524310,2589
2021-03-01,524320,30
2021-03-01,524330,1578
2021-03-01,524390,2489
2021-03-01,530010,18560
2021-03-01,530090,2051
2021-03-01,551010,4191
2021-03-01,551021,266
2021-03-01,551022,31171
2021-03-01,551023,15931
2021-03-01,551090,2081
2021-03-01,552000,314
2021-03-01,561011,35003
2021-03-01,561012,3641
2021-03-01,561013,29787
2021-03-01,561014,6022
2021-03-01,561019,57215
2021-03-01,561020,4487
2021-03-01,561030,11145
2021-03-01,561040,187
2021-03-01,562010,24364
2021-03-01,562091,5086
2021-03-01,562099,1748
2021-03-01,581100,4326
2021-03-01,581200,-99
2021-03-01,581300,8362
2021-03-01,581900,403
2021-03-01,591110,6558
2021-03-01,591120,331
2021-03-01,591200,597
2021-03-01,591300,2746
2021-03-01,592000,169
2021-03-01,601000,4437
2021-03-01,602100,4780
2021-03-01,602200,5890
2021-03-01,602310,7724
2021-03-01,602320,4158
2021-03-01,602900,1841
2021-03-01,611010,221
2021-03-01,611090,34746
2021-03-01,612000,8227
2021-03-01,613000,405
2021-03-01,614010,2336
2021-03-01,614090,1239
2021-03-01,619000,4254
2021-03-01,620100,66705
2021-03-01,620200,962
2021-03-01,620300,1942
2021-03-01,620900,46821
2021-03-01,631110,4941
2021-03-01,631120,47
2021-03-01,631190,571
2021-03-01,631200,333
2021-03-01,639100,261
2021-03-01,639900,381
2021-03-01,641100,-99
2021-03-01,641910,6693
2021-03-01,641930,55422
2021-03-01,641941,2436
2021-03-01,641942,141
2021-03-01,641943,18
2021-03-01,642000,33
2021-03-01,643001,151
2021-03-01,643009,244
2021-03-01,649100,96
2021-03-01,649210,410
2021-03-01,649220,7254
2021-03-01,649290,7826
2021-03-01,649910,131
2021-03-01,649991,31
2021-03-01,649999,3807
2021-03-01,651110,13900
2021-03-01,651120,4933
2021-03-01,651130,543
2021-03-01,651210,10421
2021-03-01,651220,17472
2021-03-01,651310,39672
2021-03-01,651320,371
2021-03-01,652000,215
2021-03-01,653000,77
2021-03-01,661111,419
2021-03-01,661121,116
2021-03-01,661131,623
2021-03-01,661910,3845
2021-03-01,661920,425
2021-03-01,661930,104
2021-03-01,661991,133
2021-03-01,661992,-99
2021-03-01,661999,1550
2021-03-01,662010,312
2021-03-01,662020,10597
2021-03-01,662090,1336
2021-03-01,663000,1422
2021-03-01,681010,1913
2021-03-01,681020,348
2021-03-01,681098,20762
2021-03-01,681099,5473
2021-03-01,682010,7510
2021-03-01,682091,2253
2021-03-01,682099,13555
2021-03-01,691001,16005
2021-03-01,691002,5971
2021-03-01,692000,30508
2021-03-01,702010,1271
2021-03-01,702091,3330
2021-03-01,702092,4651
2021-03-01,702099,31400
2021-03-01,711001,10340
2021-03-01,711002,1013
2021-03-01,711003,7876
2021-03-01,711009,16459
2021-03-01,712000,4572
2021-03-01,721010,1272
2021-03-01,721020,3464
2021-03-01,721030,918
2021-03-01,721090,205
2021-03-01,722010,375
2021-03-01,722020,102
2021-03-01,731001,2987
2021-03-01,731009,13622
2021-03-01,732000,1661
2021-03-01,741000,826
2021-03-01,742000,395
2021-03-01,749001,625
2021-03-01,749002,44
2021-03-01,749003,20
2021-03-01,749009,5084
2021-03-01,750000,2222
2021-03-01,771110,1087
2021-03-01,771190,694
2021-03-01,771210,167
2021-03-01,771220,8
2021-03-01,771290,865
2021-03-01,772010,7
2021-03-01,772091,59
2021-03-01,772099,390
2021-03-01,773010,372
2021-03-01,773020,127
2021-03-01,773030,1439
2021-03-01,773040,624
2021-03-01,773090,3773
2021-03-01,774000,99
2021-03-01,780000,68068
2021-03-01,791100,9220
2021-03-01,791200,3879
2021-03-01,791901,177
2021-03-01,791909,3502
2021-03-01,801010,8139
2021-03-01,801020,2831
2021-03-01,801090,137905
2021-03-01,811000,552
2021-03-01,812010,106335
2021-03-01,812020,1550
2021-03-01,812090,15189
2021-03-01,813000,4608
2021-03-01,821100,740
2021-03-01,821900,1372
2021-03-01,822000,49490
2021-03-01,823000,733
2021-03-01,829100,4990
2021-03-01,829200,3386
2021-03-01,829900,86997
2021-03-01,851010,6127
2021-03-01,851020,282315
2021-03-01,852100,71461
2021-03-01,852200,14288
2021-03-01,853100,20015
2021-03-01,853201,51677
2021-03-01,853300,2809
2021-03-01,854910,3579
2021-03-01,854920,547
2021-03-01,854930,2683
2021-03-01,854940,10055
2021-03-01,854950,635
2021-03-01,854960,276
2021-03-01,854990,9463
2021-03-01,855000,496
2021-03-01,861010,83411
2021-03-01,861020,4121
2021-03-01,862110,6659
2021-03-01,862120,2283
2021-03-01,862130,1149
2021-03-01,862200,7337
2021-03-01,863110,11905
2021-03-01,863120,12511
2021-03-01,863190,4009
2021-03-01,863200,12659
2021-03-01,863300,12944
2021-03-01,864000,13673
2021-03-01,869010,1099
2021-03-01,869090,111351
2021-03-01,870100,1508
2021-03-01,870210,20771
2021-03-01,870220,3605
2021-03-01,870910,577
2021-03-01,870920,267
2021-03-01,870990,1044
2021-03-01,880000,3435
2021-03-01,900011,1840
2021-03-01,900021,496
2021-03-01,900030,1218
2021-03-01,900040,63
2021-03-01,900091,453
2021-03-01,910100,556
2021-03-01,910200,231
2021-03-01,910300,809
2021-03-01,910900,868
2021-03-01,920001,4886
2021-03-01,920009,24843
2021-03-01,931010,26550
2021-03-01,931020,4449
2021-03-01,931030,407
2021-03-01,931041,66
2021-03-01,931042,1108
2021-03-01,931050,1146
2021-03-01,931090,1225
2021-03-01,939010,1060
2021-03-01,939020,836
2021-03-01,939030,1959
2021-03-01,939090,2849
2021-03-01,941100,4887
2021-03-01,941200,5829
2021-03-01,942000,39989
2021-03-01,949100,44681
2021-03-01,949200,165
2021-03-01,949910,6180
2021-03-01,949920,59808
2021-03-01,949930,1064
2021-03-01,949990,101403
2021-03-01,951100,1730
2021-03-01,951200,524
2021-03-01,952100,1030
2021-03-01,952200,135
2021-03-01,952300,40
2021-03-01,952910,212
2021-03-01,952920,81
2021-03-01,952990,172
2021-03-01,960101,194
2021-03-01,960102,2989
2021-03-01,960201,5159
2021-03-01,960202,1972
2021-03-01,960300,5356
2021-03-01,960910,939
2021-03-01,960990,15654
2021-03-01,999999,10195
2021-04-01,11111,3073
2021-04-01,11112,3740
2021-04-01,11119,21656
2021-04-01,11121,2317
2021-04-01,11129,906
2021-04-01,11130,537
2021-04-01,11211,28378
2021-04-01,11291,573
2021-04-01,11299,7169
2021-04-01,11310,4354
2021-04-01,11321,856
2021-04-01,11329,6486
2021-04-01,11331,3418
2021-04-01,11341,68
2021-04-01,11342,1344
2021-04-01,11400,8012
2021-04-01,11501,1673
2021-04-01,11911,475
2021-04-01,11912,928
2021-04-01,11990,122
2021-04-01,12110,21083
2021-04-01,12121,323
2021-04-01,12200,8480
2021-04-01,12311,19873
2021-04-01,12319,1072
2021-04-01,12320,2380
2021-04-01,12410,190
2021-04-01,12420,1345
2021-04-01,12490,7261
2021-04-01,12510,2897
2021-04-01,12590,-99
2021-04-01,12600,1115
2021-04-01,12701,7823
2021-04-01,12709,821
2021-04-01,12800,90
2021-04-01,12900,341
2021-04-01,13011,2485
2021-04-01,13012,1876
2021-04-01,13013,539
2021-04-01,13019,4110
2021-04-01,13020,960
2021-04-01,14113,50667
2021-04-01,14114,4674
2021-04-01,14115,2312
2021-04-01,14121,1207
2021-04-01,14211,619
2021-04-01,14221,1362
2021-04-01,14410,2722
2021-04-01,14420,52
2021-04-01,14430,18
2021-04-01,14440,-99
2021-04-01,14510,3980
2021-04-01,14520,276
2021-04-01,14610,13598
2021-04-01,14620,28
2021-04-01,14710,358
2021-04-01,14720,-99
2021-04-01,14810,4861
2021-04-01,14820,4939
2021-04-01,14910,577
2021-04-01,14920,6
2021-04-01,14930,39
2021-04-01,14990,649
2021-04-01,16111,3371
2021-04-01,16112,1903
2021-04-01,16113,496
2021-04-01,16119,2664
2021-04-01,16120,6117
2021-04-01,16130,41715
2021-04-01,16140,522
2021-04-01,16150,474
2021-04-01,16190,5446
2021-04-01,16210,208
2021-04-01,16220,252
2021-04-01,16230,98
2021-04-01,16291,958
2021-04-01,16292,253
2021-04-01,16299,794
2021-04-01,17010,44
2021-04-01,17020,36
2021-04-01,21010,594
2021-04-01,21020,165
2021-04-01,21030,310
2021-04-01,22010,2211
2021-04-01,22020,1757
2021-04-01,24010,1418
2021-04-01,24020,1312
2021-04-01,31110,3750
2021-04-01,31120,7285
2021-04-01,31200,385
2021-04-01,31300,211
2021-04-01,32000,106
2021-04-01,51000,-99
2021-04-01,61000,12200
2021-04-01,62000,862
2021-04-01,71000,-99
2021-04-01,72910,4176
2021-04-01,72990,5462
2021-04-01,81100,256
2021-04-01,81200,1101
2021-04-01,81300,4537
2021-04-01,81400,743
2021-04-01,89110,10
2021-04-01,89120,1117
2021-04-01,89200,42
2021-04-01,89300,950
2021-04-01,89900,4629
2021-04-01,91000,41737
2021-04-01,99000,2716
2021-04-01,101011,22827
2021-04-01,101012,13776
2021-04-01,101013,81
2021-04-01,101020,22202
2021-04-01,101030,13667
2021-04-01,101040,4307
2021-04-01,101091,1947
2021-04-01,101099,3854
2021-04-01,102001,10499
2021-04-01,102002,429
2021-04-01,102003,175
2021-04-01,103011,6261
2021-04-01,103012,1554
